0.49983365057319384,-0.25375639609644174,1.2965022881368924,1.261986852576008
0.5996650957894136,-0.25892020844724584,1.2913403405827737,1.282295743348268
0.6995952047035991,-0.26151343064291166,1.2887464903229022,1.307484386864889
0.7995589324522564,-0.26148590140871164,1.2887721907478884,1.3372153338884332
0.8994892092692829,-0.2588862469415494,1.2749478881934142,1.3586795208193034
0.9993220739127509,-0.253754194489645,1.2629633863727503,1.383468337962321
1.0989937342330425,-0.24608694918775206,1.2583132784252788,1.400024876441174
1.1983670598038947,-0.2353046023298538,1.2647084676364335,1.4203954304620832
1.2972383927746203,-0.22060786989843792,1.2794099554012468,1.443613380908651
1.3954770426511707,-0.20215387009693617,1.297873252027947,1.4645865589669123
1.4929410906049656,-0.17997080881634775,1.3200733869182455,1.4748772321467007
1.5891237969670156,-0.152770657601857,1.329997334424378,1.4867122760836615
1.6839789220949846,-0.12127589077977675,1.3434773519176166,1.500695704708289
1.7773030870481192,-0.08546838173039181,1.3685831065196794,1.5166632493562968
1.868604217569647,-0.04480133238312276,1.4052676212671424,1.5310087221143598
1.957756553194429,0.0004111057079094378,1.4506204676935628,1.5428984209174437
2.04437066592457,0.050300470720591114,1.5007792290398752,1.5444738102999442
2.1281145706953732,0.10488881631794192,1.555564169567775,1.5381861865760307
2.2082343277163723,0.16464808300816328,1.6148586540448662,1.5288262053976889
2.2845271165209913,0.22922112594234,1.5927336695868177,1.5198221080221865
2.3567063956345007,0.2983590552721862,1.5212215049730498,1.511219408925986
2.4254044383710744,0.3709627222219451,1.4518947799891448,1.504289392157744
2.4897658317967357,0.44743080419880316,1.387369939698887,1.4957318231392966
2.5487360392581824,0.528120554087492,1.328560814779835,1.480385187289032
2.602824276322115,0.6121684310907589,1.274835225295774,1.4615001148871323
2.6521552314576997,0.699095008420166,1.225979993403593,1.4437541913800411
2.696795509691458,0.7885230923313444,1.181014006677378,1.4274883326004297
2.736859351480086,0.8800958075959349,1.1407136664681656,1.4116261705354451
2.772497173352512,0.9734837288898954,1.1049234796106517,1.3862234050938658
2.8038847030142398,1.0683887359738866,1.0734395160795158,1.3632256993952996
2.83110996310356,1.1645720927835785,1.0461545929846565,1.3429622212922379
2.8544669342939204,1.2617662161101293,1.0227609541077336,1.3259509939925578
2.8742020145251566,1.3597594738962844,1.0030036202659383,1.3068727934271565
2.890445139434483,1.4583907394040578,0.9867474528700678,1.2725578430188629
2.903354550305393,1.557515820842861,0.9738309008593953,1.2393303454905247
2.9133353964031774,1.6569790661700086,0.9638464488937494,1.2105844359978903
2.920570344904435,1.7566811982237471,0.9566101734775602,1.1868595806855575
2.9254413298455297,1.8565280890151847,0.9517391681127929,1.1679757204886334
2.928359675797793,1.9564521978188576,0.9488214677006442,1.140684276734007
2.930783968557252,2.0563897491011773,0.9526425544561419,1.1189257822089143
2.932558450720593,2.1563416673849107,0.96747788613998,1.09107581400829
2.933507294789417,2.256305334143685,0.9930009703008149,1.0710442715063246
2.9343018060733717,2.356270422962901,0.9932985780756729,1.0599462005550015
2.934528033522207,2.4562356910282026,0.9930752923397501,1.0393480279905665
2.9347250688534903,2.556203124600292,0.9928812615290759,1.019560367704963
2.934454650896697,2.656170227423592,0.9931544606803409,1.008864453337145
2.9330748507921305,2.756127713497346,0.9945362197211748,0.9911936006448694
2.931726117727373,2.856085934529585,0.995886951180463,0.97076468294303
2.9306800023816315,2.956048030149012,0.9969353328527545,0.9606617065134898
2.929472564917273,3.05600696713497,0.9981448636524025,0.9607471277540381
2.9281764408396693,3.1559665063317044,0.999443059174565,0.97109012610577
2.926004592951345,3.2559108367667604,1.0016160814168986,0.9906070781499247
2.923049952137249,3.3558347362428966,1.004570881534989,0.9960140811994792
2.9211713171388545,3.45578526356539,1.0064510254800025,0.9977417938747004
2.91883022564951,3.5557260286640564,0.9897544148711633,1.0089596247771342
2.9160268800787468,3.65565489616204,0.9723742310366894,1.0210299805588783
2.9127615222781436,3.7555697340272256,0.9655511337599868,1.0356489228173147
2.9090344334399654,3.855468414162,0.969272420923456,1.0319218850326741
2.9048459339795367,3.955348812990148,0.9734555055821066,1.0277333265841426
2.901294532702401,4.055250262542883,0.9770012695573711,1.0241819912988215
2.898526224513973,4.155180200437368,0.9797635222818679,1.0214139213455435
2.895787259692822,4.255110946315731,0.982496464297332,1.0061663724808647
2.8931001704600208,4.355043099539571,0.9851775599922115,0.9812029098211882
2.8904874931911375,4.454977224468172,0.9877842709308533,0.9660631045503913
2.8879717699437357,4.554913835232601,0.9902940550413785,0.961233814656129
2.885575549742872,4.654853380489478,0.9926843660325556,0.9588396356638854
